season,round,race_name,race_date,circuit_id,circuit_name,weekend_temperature_avg,weekend_temperature_min,weekend_temperature_max,weekend_humidity_avg,weekend_precipitation_total,weekend_rain_hours,weekend_rain_flag,weekend_wind_speed_avg,weekend_wind_speed_max,weekend_cloud_cover_avg,fp1_period_temperature_avg,fp1_period_temperature_min,fp1_period_temperature_max,fp1_period_humidity_avg,fp1_period_precipitation_total,fp1_period_rain_hours,fp1_period_rain_flag,fp1_period_wind_speed_avg,fp1_period_wind_speed_max,fp1_period_cloud_cover_avg,race_day_temperature_avg,race_day_temperature_min,race_day_temperature_max,race_day_humidity_avg,race_day_precipitation_total,race_day_rain_hours,race_day_rain_flag,race_day_wind_speed_avg,race_day_wind_speed_max,race_day_cloud_cover_avg,weather_observations
2021,4,Spanish Grand Prix,2021-05-09,catalunya,Circuit de Barcelona-Catalunya,17.460416666666664,11.8,24.0,72.22916666666667,1.3,2,1,8.935416666666667,19.8,54.833333333333336,17.629166666666666,11.8,24.0,72.83333333333333,0.0,0,0,8.529166666666667,17.2,33.208333333333336,17.291666666666668,12.4,21.8,71.625,1.3,2,1,9.341666666666667,19.8,76.45833333333333,72
2021,5,Monaco Grand Prix,2021-05-23,monaco,Circuit de Monaco,17.35625,14.5,23.1,76.35416666666667,0.6000000000000001,2,1,9.685416666666667,20.6,86.66666666666667,16.391666666666666,14.9,18.2,85.25,0.6000000000000001,2,1,10.508333333333335,20.0,83.54166666666667,18.320833333333333,14.5,23.1,67.45833333333333,0.0,0,0,8.8625,20.6,89.79166666666667,72
2021,6,Azerbaijan Grand Prix,2021-06-06,baku,Baku City Circuit,21.847916666666666,18.7,26.5,63.5,0.0,0,0,24.614583333333332,32.7,10.166666666666666,22.645833333333332,19.9,26.5,58.75,0.0,0,0,23.537499999999998,32.1,7.875,21.05,18.7,24.3,68.25,0.0,0,0,25.691666666666666,32.7,12.458333333333334,72
2021,7,French Grand Prix,2021-06-20,ricard,Circuit Paul Ricard,23.414583333333336,18.8,31.5,63.208333333333336,1.7,9,1,13.918750000000001,29.7,91.5,23.645833333333332,18.9,31.5,61.208333333333336,0.0,0,0,12.375,18.3,90.58333333333333,23.183333333333337,18.8,29.0,65.20833333333333,1.7,9,1,15.4625,29.7,92.41666666666667,72
2021,8,Styrian Grand Prix,2021-06-27,red_bull_ring,Red Bull Ring,19.212500000000002,12.0,26.9,70.10416666666667,4.9,7,1,3.5979166666666664,12.1,55.625,18.845833333333335,12.0,26.4,65.79166666666667,0.0,0,0,3.75,12.1,41.5,19.579166666666666,13.0,26.9,74.41666666666667,4.9,7,1,3.445833333333333,8.8,69.75,72
2021,9,Austrian Grand Prix,2021-07-04,red_bull_ring,Red Bull Ring,18.03125,10.2,25.5,68.6875,2.1,9,1,4.3625,13.0,70.6875,18.2125,10.2,25.5,63.166666666666664,0.1,1,1,5.091666666666667,13.0,49.625,17.849999999999998,14.9,23.5,74.20833333333333,2.0,8,1,3.633333333333333,9.9,91.75,72
2021,10,British Grand Prix,2021-07-18,silverstone,Silverstone Circuit,21.545833333333334,14.4,28.2,70.6875,0.0,0,0,6.904166666666668,12.8,5.583333333333333,20.504166666666666,14.4,25.7,71.83333333333333,0.0,0,0,8.225,12.8,6.041666666666667,22.587499999999995,15.5,28.2,69.54166666666667,0.0,0,0,5.583333333333333,9.4,5.125,72
2021,11,Hungarian Grand Prix,2021-08-01,hungaroring,Hungaroring,24.635416666666668,19.1,32.3,63.729166666666664,4.9,6,1,11.108333333333334,25.2,58.9375,24.416666666666668,21.0,28.4,64.04166666666667,4.300000000000001,5,1,9.475,17.1,67.0,24.854166666666668,19.1,32.3,63.416666666666664,0.6,1,1,12.741666666666667,25.2,50.875,72
2021,12,Belgian Grand Prix,2021-08-29,spa,Circuit de Spa-Francorchamps,12.987500000000002,11.6,15.7,95.75,13.7,42,1,18.539583333333336,28.4,95.52083333333333,13.170833333333334,11.6,15.7,96.0,6.9,22,1,17.55416666666667,22.6,93.29166666666667,12.804166666666665,11.9,14.3,95.5,6.800000000000001,20,1,19.525000000000002,28.4,97.75,72
2021,13,Dutch Grand Prix,2021-09-05,zandvoort,Circuit Park Zandvoort,16.256249999999998,12.2,21.5,78.5,0.0,0,0,14.106250000000001,20.6,15.25,15.883333333333333,13.1,19.3,80.66666666666667,0.0,0,0,16.204166666666666,20.6,27.083333333333332,16.629166666666666,12.2,21.5,76.33333333333333,0.0,0,0,12.008333333333333,15.3,3.4166666666666665,72
2021,14,Italian Grand Prix,2021-09-12,monza,Autodromo Nazionale di Monza,23.27916666666667,17.9,28.7,54.3125,0.30000000000000004,2,1,5.891666666666666,12.6,29.583333333333332,23.266666666666666,19.3,27.8,54.208333333333336,0.30000000000000004,2,1,6.029166666666666,12.6,48.041666666666664,23.291666666666668,17.9,28.7,54.416666666666664,0.0,0,0,5.754166666666666,8.0,11.125,72
2021,15,Russian Grand Prix,2021-09-26,sochi,Sochi Autodrom,14.625,11.1,17.7,77.375,61.19999999999999,30,1,10.020833333333334,29.7,73.45833333333333,14.2125,11.1,16.6,79.58333333333333,59.6,16,1,11.824999999999998,29.7,79.95833333333333,15.0375,11.4,17.7,75.16666666666667,1.6,14,1,8.216666666666667,14.2,66.95833333333333,72
2021,16,Turkish Grand Prix,2021-10-10,istanbul,Istanbul Park,16.256249999999998,15.2,18.9,88.16666666666667,6.5,21,1,18.075,24.7,84.625,16.391666666666666,15.2,18.9,88.45833333333333,6.1,17,1,16.0,18.4,80.58333333333333,16.120833333333334,15.3,18.3,87.875,0.4,4,1,20.150000000000002,24.7,88.66666666666667,72
2021,17,United States Grand Prix,2021-10-24,americas,Circuit of the Americas,24.18958333333333,21.0,29.9,82.14583333333333,0.9000000000000001,7,1,14.191666666666668,21.1,58.854166666666664,23.795833333333334,21.0,27.6,83.20833333333333,0.2,2,1,15.545833333333334,21.1,54.041666666666664,24.583333333333332,21.0,29.9,81.08333333333333,0.7000000000000001,5,1,12.8375,19.4,63.666666666666664,72
2021,18,Mexico City Grand Prix,2021-11-07,rodriguez,Autódromo Hermanos Rodríguez,14.702083333333334,6.6,22.9,60.229166666666664,0.0,0,0,7.433333333333334,22.2,64.125,14.479166666666666,6.6,22.6,58.666666666666664,0.0,0,0,7.070833333333333,22.2,58.833333333333336,14.924999999999999,7.4,22.9,61.791666666666664,0.0,0,0,7.795833333333333,22.0,69.41666666666667,72
2021,19,São Paulo Grand Prix,2021-11-14,interlagos,Autódromo José Carlos Pace,15.560416666666667,11.9,23.4,81.08333333333333,0.2,2,1,16.775000000000002,30.7,32.708333333333336,14.6875,11.9,18.4,80.125,0.2,2,1,18.279166666666665,26.2,38.375,16.433333333333334,12.1,23.4,82.04166666666667,0.0,0,0,15.270833333333334,30.7,27.041666666666668,72
2021,20,Qatar Grand Prix,2021-11-21,losail,Losail International Circuit,24.618749999999995,18.0,29.0,69.33333333333333,0.0,0,0,14.104166666666666,23.3,4.125,23.54583333333333,18.0,27.3,66.125,0.0,0,0,10.520833333333332,18.5,6.0,25.691666666666663,23.1,29.0,72.54166666666667,0.0,0,0,17.6875,23.3,2.25,72
2021,21,Saudi Arabian Grand Prix,2021-12-05,jeddah,Jeddah Corniche Circuit,26.208333333333332,20.2,31.7,71.60416666666667,0.0,0,0,10.108333333333334,20.9,2.1458333333333335,25.858333333333334,20.2,31.5,68.66666666666667,0.0,0,0,9.204166666666667,20.4,0.041666666666666664,26.558333333333337,21.9,31.7,74.54166666666667,0.0,0,0,11.012500000000001,20.9,4.25,72
2021,22,Abu Dhabi Grand Prix,2021-12-12,yas_marina,Yas Marina Circuit,23.570833333333336,19.8,26.6,61.541666666666664,0.0,0,0,12.05625,18.6,31.916666666666668,23.55,19.8,26.6,60.75,0.0,0,0,9.304166666666665,16.6,25.833333333333332,23.59166666666667,20.8,25.9,62.333333333333336,0.0,0,0,14.808333333333332,18.6,38.0,72
2022,1,Bahrain Grand Prix,2022-03-20,bahrain,Bahrain International Circuit,19.320833333333333,14.2,28.5,48.479166666666664,0.0,0,0,20.3375,32.6,0.0,18.141666666666666,14.2,22.9,52.041666666666664,0.0,0,0,23.48333333333333,32.6,0.0,20.5,14.7,28.5,44.916666666666664,0.0,0,0,17.191666666666666,26.0,0.0,72
2022,2,Saudi Arabian Grand Prix,2022-03-27,jeddah,Jeddah Corniche Circuit,23.764583333333334,16.7,32.3,53.625,0.0,0,0,24.20625,40.3,0.020833333333333332,22.224999999999998,16.7,28.3,54.25,0.0,0,0,29.333333333333332,40.3,0.0,25.304166666666664,19.2,32.3,53.0,0.0,0,0,19.079166666666666,25.1,0.041666666666666664,72
2022,3,Australian Grand Prix,2022-04-10,albert_park,Albert Park Grand Prix Circuit,20.62708333333333,15.1,26.5,68.85416666666667,0.4,3,1,14.177083333333334,27.7,53.9375,20.104166666666668,15.1,26.0,72.04166666666667,0.4,3,1,11.333333333333334,21.3,45.5,21.150000000000002,16.6,26.5,65.66666666666667,0.0,0,0,17.020833333333332,27.7,62.375,72
2022,4,Emilia Romagna Grand Prix,2022-04-24,imola,Autodromo Enzo e Dino Ferrari,13.700000000000001,8.7,20.3,74.02083333333333,3.7,13,1,11.820833333333333,34.9,80.97916666666667,14.508333333333335,9.6,20.3,74.0,0.4,3,1,10.770833333333334,18.4,84.70833333333333,12.891666666666667,8.7,15.5,74.04166666666667,3.3,10,1,12.870833333333335,34.9,77.25,72
2022,5,Miami Grand Prix,2022-05-08,miami,Miami International Autodrome,25.914583333333336,21.6,33.1,76.5625,18.9,15,1,11.09375,22.2,42.229166666666664,25.566666666666666,22.4,32.2,78.5,16.9,10,1,12.641666666666666,22.2,45.291666666666664,26.2625,21.6,33.1,74.625,2.0,5,1,9.545833333333334,13.2,39.166666666666664,72
2022,6,Spanish Grand Prix,2022-05-22,catalunya,Circuit de Barcelona-Catalunya,25.129166666666674,17.3,34.8,37.979166666666664,0.0,0,0,9.725,23.6,66.25,24.816666666666666,17.3,32.9,41.916666666666664,0.0,0,0,9.720833333333333,18.4,81.66666666666667,25.441666666666663,18.3,34.8,34.041666666666664,0.0,0,0,9.729166666666666,23.6,50.833333333333336,72
2022,7,Monaco Grand Prix,2022-05-29,monaco,Circuit de Monaco,24.022916666666664,19.0,29.3,58.8125,3.4000000000000004,9,1,7.8187500000000005,18.2,46.125,25.929166666666664,21.9,29.3,49.916666666666664,0.0,0,0,6.841666666666666,18.2,43.833333333333336,22.11666666666667,19.0,25.1,67.70833333333333,3.4000000000000004,9,1,8.795833333333334,16.9,48.416666666666664,72
2022,8,Azerbaijan Grand Prix,2022-06-12,baku,Baku City Circuit,23.65625,18.1,28.9,56.208333333333336,0.0,0,0,13.241666666666665,21.1,29.208333333333332,23.65833333333333,18.1,28.9,51.25,0.0,0,0,13.441666666666668,18.8,34.125,23.654166666666665,18.5,26.7,61.166666666666664,0.0,0,0,13.041666666666666,21.1,24.291666666666668,72
2022,9,Canadian Grand Prix,2022-06-19,villeneuve,Circuit Gilles Villeneuve,14.197916666666666,10.3,20.9,58.458333333333336,8.8,10,1,20.910416666666666,28.9,53.979166666666664,12.529166666666667,10.3,16.9,70.29166666666667,8.8,10,1,20.970833333333335,28.9,92.25,15.866666666666667,11.2,20.9,46.625,0.0,0,0,20.849999999999998,26.2,15.708333333333334,72
2022,10,British Grand Prix,2022-07-03,silverstone,Silverstone Circuit,14.122916666666669,9.0,19.0,78.4375,3.3000000000000003,13,1,14.033333333333333,28.3,68.33333333333333,13.966666666666669,10.6,17.5,80.58333333333333,2.4000000000000004,8,1,18.049999999999997,28.3,78.33333333333333,14.279166666666667,9.0,19.0,76.29166666666667,0.9,5,1,10.016666666666666,16.6,58.333333333333336,72
2022,11,Austrian Grand Prix,2022-07-10,red_bull_ring,Red Bull Ring,15.479166666666666,8.7,20.5,67.85416666666667,3.9,11,1,6.997916666666666,17.3,78.08333333333333,15.299999999999999,8.7,20.5,63.583333333333336,0.0,0,0,7.170833333333334,12.7,73.41666666666667,15.658333333333333,12.2,20.4,72.125,3.9,11,1,6.825,17.3,82.75,72
2022,12,French Grand Prix,2022-07-24,ricard,Circuit Paul Ricard,26.41875,19.9,33.2,55.1875,0.0,0,0,8.6,17.1,16.916666666666668,25.895833333333332,19.9,32.0,59.25,0.0,0,0,9.175,17.1,33.791666666666664,26.941666666666663,20.5,33.2,51.125,0.0,0,0,8.025,14.7,0.041666666666666664,72
2022,13,Hungarian Grand Prix,2022-07-31,hungaroring,Hungaroring,20.322916666666668,16.4,25.0,75.20833333333333,11.9,22,1,15.5,29.5,82.75,22.270833333333332,19.9,25.0,71.20833333333333,3.9999999999999996,8,1,12.274999999999999,21.1,86.45833333333333,18.375,16.4,21.0,79.20833333333333,7.8999999999999995,14,1,18.724999999999998,29.5,79.04166666666667,72
2022,14,Belgian Grand Prix,2022-08-28,spa,Circuit de Spa-Francorchamps,16.20625,13.4,20.8,76.04166666666667,0.2,2,1,11.483333333333334,16.4,72.875,15.725,14.1,17.2,85.20833333333333,0.0,0,0,11.729166666666666,14.5,98.79166666666667,16.6875,13.4,20.8,66.875,0.2,2,1,11.237500000000002,16.4,46.958333333333336,72
2022,15,Dutch Grand Prix,2022-09-04,zandvoort,Circuit Park Zandvoort,20.3,15.6,26.7,62.270833333333336,1.8,4,1,12.197916666666666,21.8,63.083333333333336,21.037499999999998,15.9,26.7,45.833333333333336,0.0,0,0,15.516666666666666,21.8,42.166666666666664,19.5625,15.6,23.9,78.70833333333333,1.8,4,1,8.879166666666668,15.8,84.0,72
2022,16,Italian Grand Prix,2022-09-11,monza,Autodromo Nazionale di Monza,20.185416666666665,15.1,25.8,70.08333333333333,0.0,0,0,5.452083333333333,10.4,12.895833333333334,20.1375,15.2,24.8,68.70833333333333,0.0,0,0,5.425,8.7,12.916666666666666,20.233333333333334,15.1,25.8,71.45833333333333,0.0,0,0,5.479166666666667,10.4,12.875,72
2022,17,Singapore Grand Prix,2022-10-02,marina_bay,Marina Bay Street Circuit,26.322916666666668,24.1,28.5,86.52083333333333,33.3,28,1,5.660416666666666,12.8,94.875,26.420833333333334,24.1,28.4,88.45833333333333,16.299999999999997,10,1,5.1875,9.6,96.0,26.224999999999994,24.7,28.5,84.58333333333333,17.0,18,1,6.133333333333333,12.8,93.75,72
2022,18,Japanese Grand Prix,2022-10-09,suzuka,Suzuka Circuit,17.895833333333332,15.1,22.4,77.79166666666667,18.1,11,1,12.897916666666665,23.5,93.08333333333333,18.375,16.1,22.4,70.45833333333333,0.0,0,0,17.9375,23.5,86.375,17.416666666666668,15.1,19.9,85.125,18.1,11,1,7.858333333333334,19.9,99.79166666666667,72
2022,19,United States Grand Prix,2022-10-23,americas,Circuit of the Americas,24.04583333333333,17.8,30.3,64.83333333333333,0.6,1,1,26.102083333333336,34.4,54.875,23.379166666666663,17.8,30.0,63.916666666666664,0.0,0,0,25.766666666666666,31.6,32.541666666666664,24.712500000000002,20.4,30.3,65.75,0.6,1,1,26.4375,34.4,77.20833333333333,72
2022,20,Mexico City Grand Prix,2022-10-30,rodriguez,Autódromo Hermanos Rodríguez,17.897916666666667,11.1,24.5,62.104166666666664,1.7,3,1,7.889583333333334,19.4,49.625,18.083333333333332,13.3,23.9,64.95833333333333,1.1,2,1,8.566666666666668,14.1,60.083333333333336,17.7125,11.1,24.5,59.25,0.6,1,1,7.212500000000001,19.4,39.166666666666664,72
2022,21,São Paulo Grand Prix,2022-11-13,interlagos,Autódromo José Carlos Pace,19.62708333333333,15.1,28.1,88.10416666666667,2.4000000000000004,8,1,11.585416666666667,24.2,69.16666666666667,19.3625,17.2,23.5,88.0,2.0,7,1,13.116666666666667,21.7,76.41666666666667,19.891666666666666,15.1,28.1,88.20833333333333,0.4,1,1,10.054166666666667,24.2,61.916666666666664,72
2022,22,Abu Dhabi Grand Prix,2022-11-20,yas_marina,Yas Marina Circuit,26.977083333333336,20.8,30.5,68.3125,0.0,0,0,16.16875,27.3,14.666666666666666,26.254166666666666,20.8,30.5,73.91666666666667,0.0,0,0,11.720833333333331,21.1,14.208333333333334,27.7,25.6,30.4,62.708333333333336,0.0,0,0,20.616666666666664,27.3,15.125,72
2023,1,Bahrain Grand Prix,2023-03-05,bahrain,Bahrain International Circuit,23.464583333333337,15.3,32.2,43.333333333333336,0.0,0,0,8.512500000000001,17.3,0.125,22.1875,15.3,29.9,49.791666666666664,0.0,0,0,7.529166666666666,16.7,0.0,24.741666666666664,17.4,32.2,36.875,0.0,0,0,9.495833333333334,17.3,0.25,72
2023,2,Saudi Arabian Grand Prix,2023-03-19,jeddah,Jeddah Corniche Circuit,25.7625,19.1,31.4,46.833333333333336,0.0,0,0,15.341666666666663,28.2,60.541666666666664,26.28333333333333,21.9,31.1,49.833333333333336,0.0,0,0,14.979166666666666,27.2,83.29166666666667,25.241666666666664,19.1,31.4,43.833333333333336,0.0,0,0,15.704166666666666,28.2,37.791666666666664,72
2023,3,Australian Grand Prix,2023-04-02,albert_park,Albert Park Grand Prix Circuit,12.866666666666665,6.6,17.8,72.8125,1.0,6,1,11.893749999999997,22.3,53.6875,13.283333333333331,11.6,15.6,69.33333333333333,1.0,6,1,14.637500000000001,22.3,92.5,12.449999999999998,6.6,17.8,76.29166666666667,0.0,0,0,9.15,17.9,14.875,72
2023,4,Azerbaijan Grand Prix,2023-04-30,baku,Baku City Circuit,20.022916666666667,13.7,26.3,69.02083333333333,0.2,2,1,9.468749999999998,25.0,61.979166666666664,19.920833333333334,13.7,25.4,68.95833333333333,0.0,0,0,7.070833333333333,11.0,38.25,20.125,16.1,26.3,69.08333333333333,0.2,2,1,11.866666666666667,25.0,85.70833333333333,72
2023,5,Miami Grand Prix,2023-05-07,miami,Miami International Autodrome,24.270833333333332,20.0,29.5,74.27083333333333,4.300000000000001,16,1,14.881250000000001,25.6,30.0,24.479166666666668,20.0,29.5,74.83333333333333,2.4000000000000004,5,1,11.799999999999999,20.2,32.5,24.0625,21.3,26.9,73.70833333333333,1.9,11,1,17.962500000000002,25.6,27.5,72
2023,6,Monaco Grand Prix,2023-05-28,monaco,Circuit de Monaco,21.772916666666664,18.0,26.0,66.625,6.9,9,1,5.639583333333333,11.7,53.395833333333336,22.162500000000005,18.0,26.0,61.416666666666664,0.0,0,0,5.529166666666666,11.7,17.916666666666668,21.383333333333336,18.0,24.4,71.83333333333333,6.9,9,1,5.75,11.4,88.875,72
2023,7,Spanish Grand Prix,2023-06-04,catalunya,Circuit de Barcelona-Catalunya,18.3,14.6,22.6,82.39583333333333,20.2,19,1,7.383333333333333,16.0,49.604166666666664,17.904166666666665,15.4,21.8,83.66666666666667,9.4,11,1,8.1,16.0,49.916666666666664,18.695833333333333,14.6,22.6,81.125,10.799999999999999,8,1,6.666666666666667,12.0,49.291666666666664,72
2023,8,Canadian Grand Prix,2023-06-18,villeneuve,Circuit Gilles Villeneuve,15.660416666666668,12.6,19.6,84.97916666666667,14.9,27,1,15.399999999999999,22.4,93.625,15.708333333333334,13.9,16.9,92.70833333333333,14.6,24,1,15.4625,22.4,100.0,15.612500000000002,12.6,19.6,77.25,0.30000000000000004,3,1,15.337499999999999,22.1,87.25,72
2023,9,Austrian Grand Prix,2023-07-02,red_bull_ring,Red Bull Ring,17.483333333333334,11.5,24.0,80.3125,7.9,20,1,3.9666666666666663,11.6,72.5625,17.05,15.3,19.5,87.66666666666667,7.6000000000000005,17,1,2.9249999999999994,6.5,91.45833333333333,17.916666666666668,11.5,24.0,72.95833333333333,0.30000000000000004,3,1,5.008333333333334,11.6,53.666666666666664,72
2023,10,British Grand Prix,2023-07-09,silverstone,Silverstone Circuit,19.181250000000002,14.0,24.0,73.9375,11.0,9,1,13.308333333333332,22.7,71.14583333333333,20.466666666666665,17.6,24.0,72.45833333333333,10.7,7,1,14.112500000000002,19.5,60.666666666666664,17.895833333333332,14.0,22.0,75.41666666666667,0.30000000000000004,2,1,12.504166666666668,22.7,81.625,72
2023,11,Hungarian Grand Prix,2023-07-23,hungaroring,Hungaroring,22.3,16.0,29.0,62.104166666666664,0.1,1,1,9.6,19.6,43.333333333333336,21.558333333333334,16.1,26.3,66.58333333333333,0.1,1,1,10.529166666666667,19.6,64.08333333333333,23.041666666666668,16.0,29.0,57.625,0.0,0,0,8.670833333333334,16.4,22.583333333333332,72
2023,12,Belgian Grand Prix,2023-07-30,spa,Circuit de Spa-Francorchamps,16.27916666666667,13.2,20.4,84.22916666666667,24.0,30,1,16.554166666666664,29.1,86.20833333333333,17.170833333333334,15.1,20.4,88.70833333333333,21.5,19,1,13.166666666666666,22.6,90.125,15.387500000000001,13.2,17.8,79.75,2.5,11,1,19.941666666666666,29.1,82.29166666666667,72
2023,13,Dutch Grand Prix,2023-08-27,zandvoort,Circuit Park Zandvoort,16.329166666666666,14.5,17.9,79.9375,6.8,25,1,23.614583333333332,37.7,58.6875,16.67083333333333,15.3,17.9,80.25,3.4,13,1,23.508333333333336,37.7,53.25,15.987500000000002,14.5,17.4,79.625,3.3999999999999995,12,1,23.72083333333333,29.7,64.125,72
2023,14,Italian Grand Prix,2023-09-03,monza,Autodromo Nazionale di Monza,21.870833333333334,15.6,27.9,75.16666666666667,0.0,0,0,5.55,10.7,55.4375,21.312499999999996,15.6,26.5,73.5,0.0,0,0,4.941666666666666,8.2,29.666666666666668,22.42916666666667,17.0,27.9,76.83333333333333,0.0,0,0,6.158333333333334,10.7,81.20833333333333,72
2023,15,Singapore Grand Prix,2023-09-17,marina_bay,Marina Bay Street Circuit,29.006249999999998,26.5,32.1,72.47916666666667,2.8000000000000003,10,1,12.956249999999997,19.6,73.0625,29.420833333333334,27.2,32.1,70.66666666666667,0.1,1,1,15.612499999999999,19.6,71.54166666666667,28.59166666666667,26.5,30.7,74.29166666666667,2.7,9,1,10.3,15.4,74.58333333333333,72
2023,16,Japanese Grand Prix,2023-09-24,suzuka,Suzuka Circuit,23.243749999999995,19.0,28.2,68.29166666666667,0.0,0,0,10.837499999999999,23.0,69.04166666666667,23.462500000000002,20.3,28.2,68.95833333333333,0.0,0,0,13.604166666666666,23.0,88.29166666666667,23.025000000000002,19.0,26.7,67.625,0.0,0,0,8.070833333333333,21.4,49.791666666666664,72
2023,17,Qatar Grand Prix,2023-10-08,losail,Losail International Circuit,33.270833333333336,27.1,40.6,55.645833333333336,0.0,0,0,18.645833333333336,37.1,0.0,33.737500000000004,30.4,39.1,48.916666666666664,0.0,0,0,28.600000000000005,37.1,0.0,32.80416666666667,27.1,40.6,62.375,0.0,0,0,8.691666666666668,26.0,0.0,72
2023,18,United States Grand Prix,2023-10-22,americas,Circuit of the Americas,25.245833333333337,15.5,32.7,53.666666666666664,0.2,2,1,11.550000000000002,21.8,77.75,25.004166666666666,15.5,32.7,38.916666666666664,0.0,0,0,8.049999999999999,18.5,79.58333333333333,25.4875,20.9,31.3,68.41666666666667,0.2,2,1,15.049999999999999,21.8,75.91666666666667,72
2023,19,Mexico City Grand Prix,2023-10-29,rodriguez,Autódromo Hermanos Rodríguez,17.714583333333334,12.7,25.4,66.6875,0.0,0,0,8.768749999999999,21.8,47.166666666666664,17.8125,12.9,24.5,68.16666666666667,0.0,0,0,9.325000000000001,21.8,62.0,17.616666666666667,12.7,25.4,65.20833333333333,0.0,0,0,8.2125,19.1,32.333333333333336,72
2023,20,São Paulo Grand Prix,2023-11-05,interlagos,Autódromo José Carlos Pace,19.252083333333335,14.4,25.9,76.97916666666667,1.1,8,1,15.237499999999999,25.3,61.541666666666664,21.220833333333335,17.0,25.9,73.29166666666667,0.8,5,1,15.295833333333334,25.3,66.91666666666667,17.283333333333335,14.4,21.1,80.66666666666667,0.30000000000000004,3,1,15.179166666666667,21.2,56.166666666666664,72
2023,21,Las Vegas Grand Prix,2023-11-19,vegas,Las Vegas Strip Street Circuit,14.331249999999999,9.5,21.2,53.854166666666664,0.0,0,0,19.516666666666666,58.1,6.145833333333333,14.891666666666667,10.9,21.2,62.916666666666664,0.0,0,0,7.891666666666667,22.2,4.541666666666667,13.770833333333334,9.5,17.7,44.791666666666664,0.0,0,0,31.14166666666667,58.1,7.75,72
2023,22,Abu Dhabi Grand Prix,2023-11-26,yas_marina,Yas Marina Circuit,24.914583333333336,20.8,29.1,63.958333333333336,0.7,3,1,10.331249999999999,22.7,18.75,24.983333333333338,21.7,28.1,68.91666666666667,0.7,3,1,11.358333333333334,22.7,22.0,24.84583333333333,20.8,29.1,59.0,0.0,0,0,9.304166666666665,21.2,15.5,72
2024,1,Bahrain Grand Prix,2024-03-02,bahrain,Bahrain International Circuit,16.672916666666666,12.7,21.2,49.125,0.0,0,0,17.722916666666666,31.1,44.375,16.604166666666668,13.5,20.3,44.666666666666664,0.0,0,0,24.208333333333332,31.1,1.2916666666666667,16.741666666666664,12.7,21.2,53.583333333333336,0.0,0,0,11.237499999999999,14.8,87.45833333333333,72
2024,2,Saudi Arabian Grand Prix,2024-03-09,jeddah,Jeddah Corniche Circuit,23.600000000000005,18.0,30.1,62.479166666666664,0.0,0,0,18.127083333333335,30.9,0.4375,23.370833333333334,18.5,28.8,66.875,0.0,0,0,18.491666666666664,30.9,0.875,23.829166666666666,18.0,30.1,58.083333333333336,0.0,0,0,17.7625,28.5,0.0,72
2024,3,Australian Grand Prix,2024-03-24,albert_park,Albert Park Grand Prix Circuit,15.762500000000001,10.7,21.4,67.375,0.5,3,1,12.991666666666665,24.3,47.395833333333336,15.637500000000001,13.0,19.4,68.79166666666667,0.5,3,1,12.762499999999998,24.3,54.25,15.887499999999998,10.7,21.4,65.95833333333333,0.0,0,0,13.220833333333331,20.4,40.541666666666664,72
2024,4,Japanese Grand Prix,2024-04-07,suzuka,Suzuka Circuit,14.96875,10.1,21.3,80.75,0.0,0,0,4.9875,12.3,93.16666666666667,14.166666666666666,10.1,17.9,83.20833333333333,0.0,0,0,5.337500000000001,12.2,97.54166666666667,15.770833333333334,10.9,21.3,78.29166666666667,0.0,0,0,4.6375,12.3,88.79166666666667,72
2024,5,Chinese Grand Prix,2024-04-21,shanghai,Shanghai International Circuit,17.23125,13.1,21.0,81.0,5.1,11,1,11.539583333333335,22.7,97.27083333333333,18.291666666666668,14.2,21.0,79.75,0.5,3,1,16.0,22.7,94.54166666666667,16.170833333333334,13.1,20.3,82.25,4.6,8,1,7.079166666666667,11.3,100.0,72
2024,6,Miami Grand Prix,2024-05-05,miami,Miami International Autodrome,25.041666666666668,20.8,28.8,72.54166666666667,1.2000000000000002,8,1,12.839583333333332,21.1,25.020833333333332,24.80416666666667,20.8,28.5,74.375,0.9000000000000001,5,1,12.466666666666667,18.5,28.5,25.27916666666667,22.1,28.8,70.70833333333333,0.30000000000000004,3,1,13.2125,21.1,21.541666666666668,72
2024,7,Emilia Romagna Grand Prix,2024-05-19,imola,Autodromo Enzo e Dino Ferrari,18.20625,12.2,23.7,73.41666666666667,0.2,2,1,7.064583333333334,14.1,40.354166666666664,18.075,12.2,23.6,68.25,0.0,0,0,8.179166666666667,14.1,12.583333333333334,18.337500000000002,12.3,23.7,78.58333333333333,0.2,2,1,5.95,10.4,68.125,72
2024,8,Monaco Grand Prix,2024-05-26,monaco,Circuit de Monaco,17.39375,12.8,20.8,80.83333333333333,0.0,0,0,5.295833333333333,11.5,45.75,16.870833333333334,12.8,19.8,80.29166666666667,0.0,0,0,5.966666666666666,11.5,34.875,17.916666666666668,14.4,20.8,81.375,0.0,0,0,4.625,8.5,56.625,72
2024,9,Canadian Grand Prix,2024-06-09,villeneuve,Circuit Gilles Villeneuve,16.804166666666664,14.5,21.2,77.29166666666667,8.0,22,1,18.595833333333335,25.6,84.8125,17.375,14.5,21.2,78.66666666666667,3.6,11,1,18.84583333333333,25.4,87.29166666666667,16.233333333333334,14.5,19.3,75.91666666666667,4.4,11,1,18.345833333333335,25.6,82.33333333333333,72
